id|fk_series_id|time_original|conc_original|conc_sd_original|conc_lower_bound_original|conc_upper_bound_original|no_conc_val_type|time_hr|conc|conc_sd|conc_lower_bound|conc_upper_bound
5955|643|47.8919089759797|2.11904761904761|||||47.8919||||
5956|643|54.0545722713864|1.92857142857142|||||54.05457||||
5957|643|59.9365781710915|1.59523809523809|||||59.93657||||
5958|643|66.0244416350611|1.63095238095237|||||66.02444||||
5959|643|71.9039190897598|1.44047619047618|||||71.90391||||
5960|644|0.0653181626632974|0.32142857142857|||||0.06531||||
5961|644|5.93594605983986|0.630952380952379|||||5.93594||||
5962|644|12.0263379688158|0.523809523809522|||||12.02633||||
5963|644|17.9072903497682|0.249999999999999|||||17.90729||||
5964|644|24.0684787189212|0.142857142857141|||||24.06847||||
5965|644|29.9445849136114|0.14285714285714|||||29.94458||||
5966|644|36.0335018963337|0.119047619047616|||||36.0335||||
5967|644|41.9818794774546|0.0357142857142829|||||41.98187||||
5968|645|0.0689001264222515|0.119047619047618|||||0.0689||||
5969|645|5.9410029498525|0.345238095238093|||||5.941||||
5970|645|12.1038769490096|0.142857142857141|||||12.10387||||
5971|645|17.9108723135271|0.0476190476190465|||||17.91087||||
5972|646|0.0845934171163129|19.7231833910035|||||0.08459||||
5973|646|6.25477858406539|52.249134948097|||||6.25477||||
5974|646|12.1401333147702|81.6608996539795|||||12.14013||||
5975|646|18.1912520246798|45.674740484429|||||18.19125||||
5976|646|24.0543581977038|43.5986159169551|||||24.05435||||
5977|646|30.1939821590473|32.8719723183391|||||30.19398||||
5978|646|36.2644155508996|24.2214532871972|||||36.26441||||
5979|646|42.1196980552886|11.0726643598615|||||42.11969||||
5980|646|48.2023559293832|19.7231833910034|||||48.20235||||
5981|647|0.109286871245641|54.6712802768167|||||0.10928||||
5982|647|6.28387285180193|93.4256055363324|||||6.28387||||
5983|647|12.153091265947|100.0|||||12.15309||||
5984|647|18.2012761001185|59.8615916955021|||||18.20127||||
5985|647|24.1218373396809|39.1003460207613|||||24.12183||||
5986|647|30.1238136309768|33.5640138408305|||||30.12381||||
5987|647|36.2881310464496|57.7854671280278|||||36.28813||||
5988|647|42.1329004961102|29.7577854671281|||||42.1329||||
5989|647|48.2248489767089|51.5570934256056|||||48.22484||||
5990|648|0.290249872761204|3.71900826446233|||||0.29024||||
5991|648|6.37299144470565|16.4876033057848|||||6.37299||||
5992|648|12.2474976369937|30.4958677685949|||||12.24749||||
5993|648|18.2985385715324|29.7520661157022|||||18.29853||||
5994|648|24.3548144737161|31.2396694214874|||||24.35481||||
5995|648|30.2525871888708|25.165289256198|||||30.25258||||
5996|648|36.3123530694845|28.1404958677684|||||36.31235||||
5997|648|42.3389641550132|16.9834710743798|||||42.33896||||
5998|648|48.1968929497588|23.9256198347104|||||48.19689||||
5999|648|54.2267031821817|14.1322314049583|||||54.2267||||
6000|648|60.3591769467535|18.0991735537186|||||60.35917||||
6001|648|66.1868592617726|12.1487603305781|||||66.18685||||
6002|648|72.2373185332396|11.1570247933879|||||72.23731||||
6003|649|0.287632388938707|2.60330578512346|||||0.28763||||
6004|649|6.20459998545842|4.71074380165234|||||6.20459||||
6005|649|12.0407164150165|2.3553719008259|||||12.04071||||
6006|649|18.1615569181551|1.3636363636358|||||18.16155||||
6007|649|24.2131795157655|0.867768595040729|||||24.21317||||
6008|649|30.053949249897|0.495867768594393|||||30.05394||||
6009|649|36.1771164053222|0.495867768594422|||||36.17711||||
6010|649|42.1598119289401|0.619834710743191|||||42.15981||||
6011|649|48.0014541576791|0.619834710743219|||||48.00145||||
6012|649|54.123457986961|0.123966942148143|||||54.12345||||
6013|649|60.1762439107147|0.123966942148143|||||60.17624||||
6014|649|66.0178861394537|0.123966942148143|||||66.01788||||
6015|649|72.0709628947432|0.247933884296884|||||72.07096||||
6016|650|0.143961610237271|1.36363636363583|||||0.14396||||
6017|650|6.19849252320594|2.10743801652839|||||6.19849||||
6018|650|12.109643489009|1.73553719008208|||||12.10964||||
6019|650|18.1606844235476|0.991735537189526|||||18.16068||||
6020|650|24.2125978526938|0.619834710743219|||||24.21259||||
6021|650|30.0533675868253|0.247933884296912|||||30.05336||||
6022|650|36.1064443421148|0.371900826445681|||||36.10644||||
6023|651|0.237859508631256|0.117940199335547|||||0.23785||||
6024|651|6.23025850533952|0.378737541528238|||||6.23025||||
6025|651|12.0688058691548|0.593023255813953|||||12.0688||||
6026|651|18.1466779952481|0.435215946843853|||||18.14667||||
6027|651|24.2416447472183|0.393687707641196|||||24.24164||||
6028|651|30.068958499743|0.53156146179402|||||30.06895||||
6029|651|36.0772310776227|0.400332225913621|||||36.07723||||
6030|651|42.1743957100629|0.37375415282392|||||42.17439||||
6031|651|48.2744908497963|0.367109634551495|||||48.27449||||
6032|651|54.0834889317385|0.380398671096345|||||54.08348||||
6033|651|60.1762578032389|0.323920265780731|||||60.17625||||
6034|651|66.1950313655859|0.264119601328903|||||66.19503||||
6035|651|71.9989010597651|0.242524916943521|||||71.9989||||
6036|651|78.0999730352627|0.242524916943521|||||78.09997||||
6037|651|84.2012892197015|0.244186046511628|||||84.20128||||
6038|651|90.0039378691752|0.214285714285714|||||90.00393||||
6039|651|96.0275956103443|0.187707641196013|||||96.02759||||
6040|652|0.0|0.00332225913621186|||||0.0||||
6041|652|6.11523609408148|0.0996677740863781|||||6.11523||||
6042|652|11.9193499972017|0.0797342192691026|||||11.91934||||
6043|652|18.0174914654062|0.0598006644518263|||||18.01749||||
6044|652|24.116365560434|0.04485049833887|||||24.11636||||
6045|652|29.8479494080476|0.0315614617940196|||||29.84794||||
6046|652|35.9473119209576|0.0199335548172747|||||35.94731||||
6047|652|42.0461860159854|0.00498338870431935|||||42.04618||||
6048|653|0.0|0.00166112956810549|||||0.0||||
6049|653|6.20022080558424|0.176079734219268|||||6.20022||||
6050|653|11.9901705901207|0.059800664451826|||||11.99017||||
6051|653|18.0851373420909|0.0182724252491686|||||18.08513||||
6052|654|0.0652499763684772|0.222865399417537|||||0.06524||||
6053|654|6.00170146875463|1.0729425956851|||||6.0017||||
6054|654|11.7890718893054|1.96994972114816|||||11.78907||||
6055|654|17.897938882162|2.13966447756355|||||17.89793||||
6056|654|24.0022686250061|2.43254666660663|||||24.00226||||
6057|654|29.8287458194732|2.2679678251358|||||29.82874||||
6058|654|35.8686898240465|2.30865453432418|||||35.86868||||
6059|654|41.7267117090758|1.28776878029895|||||41.72671||||
6060|654|47.8282326781028|1.6568974752544|||||47.82823||||
6061|654|53.9498471828988|1.48057039714438|||||53.94984||||
6062|654|59.7134510557658|1.02274026494296|||||59.71345||||
6063|654|65.8383064534279|0.758436449241735|||||65.8383||||
6064|654|71.9426361962721|1.05131863828481|||||71.94263||||
6065|654|77.7624155454828|1.06855838783581|||||77.76241||||
6066|654|83.96807720527|0.610701248193839|||||83.96807||||
6067|654|89.7148284352339|0.610350151466684|||||89.71482||||
6068|654|95.835362642408|0.463348652553737|||||95.83536||||
6069|655|0.0|0.00586961707950361|||||0.0||||
6070|655|6.16115339776108|0.756226340356763|||||6.16115||||
6071|655|11.9243251515792|0.310126439834166|||||11.92432||||
6072|655|17.9718312395064|0.145534094643064|||||17.97183||||
6073|655|24.0878281966681|0.121700028357798|||||24.08782||||
6074|655|29.9099842006472|0.0744235036752503|||||29.90998||||
6075|655|35.9523048599889|0.0505939386300777|||||35.9523||||
6076|655|41.848137161788|0.00331291270742717|||||41.84813||||
6077|656|0.0|0.00586061459932452|||||0.0||||
6078|656|6.18232723115217|0.181435985614034|||||6.18232||||
6079|656|11.9333996516039|0.0637825720986117|||||11.93339||||
6080|656|17.9768006085676|0.0106274278563703|||||17.9768||||
6081|657|5.98066595059076|0.237499999999999|||||5.98066||||
6082|657|11.8582169709989|0.262499999999999|||||11.85821||||
6083|657|17.9419978517723|0.179166666666666|||||17.94199||||
6084|657|23.8195488721804|0.0479166666666666|||||23.81954||||
6085|657|29.9033297529537|0.0229166666666665|||||29.90332||||
6086|657|35.7293233082706|0.0302083333333332|||||35.72932||||
6087|657|41.8131041890439|0.0239583333333331|||||41.8131||||
6088|657|47.7422126745435|0.0114583333333332|||||47.74221||||
6089|658|5.92910848549946|0.0583333333333331|||||5.9291||||
6090|658|11.8066595059076|0.0239583333333331|||||11.80665||||
6091|658|17.8388829215896|0.0114583333333331|||||17.83888||||
6092|658|23.7679914070891|0.0104166666666664|||||23.76799||||
6093|658|29.8517722878624|0.00104166666666649|||||29.85177||||
6094|659|6.0014044424733|0.65229885057471|||||6.0014||||
6095|659|12.0743615330598|0.695402298850572|||||12.07436||||
6096|659|18.0983848911557|0.787356321839078|||||18.09838||||
6097|659|24.0990501533799|0.425287356321836|||||24.09905||||
6098|659|30.0027349669216|0.178160919540228|||||30.00273||||
6099|659|36.0909191706397|0.517241379310341|||||36.09091||||
6100|659|42.1214473149277|0.735632183908043|||||42.12144||||
6101|659|48.1147207746609|0.229885057471265|||||48.11472||||
6102|660|5.97834201870126|0.204022988505746|||||5.97834||||
6103|660|12.0020697046974|0.290229885057469|||||12.00206||||
6104|660|18.0688176811915|0.212643678160917|||||18.06881||||
6105|660|24.0811619913515|0.0775862068965498|||||24.08116||||
6106|660|29.943896219093|0.0344827586206895|||||29.94389||||
6107|660|36.0175924899287|0.0919540229885043|||||36.01759||||
6108|660|42.0374764386295|0.103448275862067|||||42.03747||||
6109|660|48.105554939572|0.0517241379310324|||||48.10555||||
6110|661|5.96145610278372|1.12709409245496|||||5.96145||||
6111|661|12.0770877944325|2.24581181509004|||||12.07708||||
6112|661|17.9357601713061|1.17961060227088|||||17.93576||||
6113|661|23.948608137045|0.365537221312507|||||23.9486||||
6114|661|29.9614561027837|0.164909218505382|||||29.96145||||
6115|661|36.0770877944325|0.22480341172872|||||36.07708||||
6116|661|41.8843683083511|0.175399924423725|||||41.88436||||
6117|661|47.948608137045|0.08402461627049|||||47.9486||||
6118|662|5.96145610278373|1.06827056304318|||||5.96145||||
6119|662|12.0256959314775|0.455886851528607|||||12.02569||||
6120|662|17.8843683083511|0.103971352995147|||||17.88436||||
6121|662|23.8972162740899|0.0293937703560978|||||23.89721||||
6122|662|29.9614561027837|0.0388587983373138|||||29.96145||||
6123|662|35.9743040685224|0.0231047451100305|||||35.9743||||
6124|662|41.8843683083511|0.032542781566585|||||41.88436||||
6125|662|47.8972162740899|0.00838536699476399|||||47.89721||||
6126|663|5.91006423982869|0.0178413978010798|||||5.91006||||
6127|663|11.9743040685224|0.0273064257822941|||||11.9743||||
6128|663|17.8329764453961|0.0115253810303457|||||17.83297||||
6129|663|23.8972162740899|0.0462004930451787|||||23.89721||||
6130|664|5.96145610278372|0.883396613463363|||||5.96145||||
6131|664|12.0770877944325|0.741610134417772|||||12.07708||||
6132|664|17.9357601713062|0.591375308153224|||||17.93576||||
6133|664|23.948608137045|0.189066633077203|||||23.9486||||
6134|664|29.9614561027836|0.122892411782697|||||29.96145||||
6135|664|36.0256959314775|0.174374246486605|||||36.02569||||
6136|664|41.8843683083511|0.124979756356504|||||41.88436||||
6137|664|47.9486081370449|0.0252010868587309|||||47.9486||||
6138|689|8.61804254278004|55.6455529893872|||||8.61804||||
6139|689|24.1129565860758|191.357043684847|||||24.11295||||
6140|689|49.7534178930602|290.789948130754|||||49.75341||||
6141|689|71.8866792036195|322.71351200679|||||71.88667||||
6142|689|95.432931258936|327.84164337052|||||95.43293||||
6143|689|119.384842092209|345.182131686045|||||119.38484||||
6144|689|142.52074308957|347.595862861414|||||142.52074||||
6145|689|166.64369870088|352.046546300374|||||166.64369||||
6146|690|7.94911334062685|76.3364130144855|||||7.94911||||
6147|690|23.7094763666893|174.734921092887|||||23.70947||||
6148|690|49.6871673683207|258.225385290651|||||49.68716||||
6149|690|71.6503893894144|301.003477593944|||||71.65038||||
6150|690|95.2751254137516|313.933641664541|||||95.27512||||
6151|690|119.393891489349|326.864643642282|||||119.39389||||
6152|690|142.611292921444|330.974578176596|||||142.61129||||
6153|691|7.93185245348987|111.275325394256|||||7.93185||||
6154|691|23.7358425114423|288.032116422169|||||23.73584||||
6155|691|47.9740382850944|392.550837921107|||||47.97403||||
6156|691|72.4919274629373|430.923493771138|||||72.49192||||
6157|691|95.869816043073|443.514026146613|||||95.86981||||
6158|691|119.579236549286|451.695351486685|||||119.57923||||
6159|691|143.454339227824|457.84167967983|||||143.45433||||
6160|691|167.330112232075|462.631156906771|||||167.33011||||
6161|691|192.112444904114|465.72610658905|||||192.11244||||
6162|692|8.42956929617755|103.813482987273|||||8.42956||||
6163|692|24.3284663031452|255.129458050039|||||24.32846||||
6164|692|47.9882827065183|363.717754889258|||||47.98828||||
6165|692|72.0156610430994|394.966105259571|||||72.01566||||
6166|692|96.0519211953918|408.236180327672|||||96.05192||||
6167|692|119.517845885973|409.293619141597|||||119.51784||||
6168|692|143.641471822998|412.387451614354|||||143.64147||||
6169|692|167.437922951087|411.070959842183|||||167.43792||||
6170|692|191.644054811416|413.825719224578|||||191.64405||||
6171|693|9.25663950637215|96.3521991850512|||||9.25663||||
6172|693|24.6922297239738|352.145000389626|||||24.69222||||
6173|693|48.1268166874234|416.635221873621|||||48.12681||||
6174|693|72.49611699865|422.443175232358|||||72.49611||||
6175|693|95.8768544630707|429.267091001464|||||95.87685||||
6176|693|119.672132521159|430.325088420151|||||119.67213||||
6177|693|143.713587697735|433.079568500166|||||143.71358||||
6178|693|167.262185893051|433.458721482179|||||167.26218||||
6179|693|191.882188021335|431.804413480362|||||191.88218||||
6180|695|7.50442068166072|6.25736596906858|||||7.50442||||
6181|695|23.8398406178128|36.4781932108538|||||23.83984||||
6182|695|47.4880230113094|113.253705318988|||||47.48802||||
6183|695|70.3136813606106|165.97280961715|||||70.31368||||
6184|695|95.1331133481263|201.348494943831|||||95.13311||||
6185|695|119.201337514753|223.906183849306|||||119.20133||||
6186|695|142.970588054081|249.025953736213|||||142.97058||||
6187|695|167.261848703105|259.754743486041|||||167.26184||||
6188|695|191.557268181565|268.709099342773|||||191.55726||||
6189|696|7.70573883255271|3.69495492180959|||||7.70573||||
6190|696|23.4579984632135|32.7308458398943|||||23.45799||||
6191|696|47.7124457701845|100.833328198975|||||47.71244||||
6192|696|70.6662576784314|140.540247346931|||||70.66625||||
6193|696|95.6985601208305|168.424538589976|||||95.69856||||
6194|696|119.670977179688|190.193260143803|||||119.67097||||
6195|696|143.266635097703|206.045881790664|||||143.26663||||
6196|696|167.558357838887|216.577512219037|||||167.55835||||
6197|696|191.661238917489|224.348252015382|||||191.66123||||
6198|697|11.0130864499615|9.2266381607148|||||11.01308||||
6199|697|24.2554155000673|25.8329101155932|||||24.25541||||
6200|697|48.034061913308|88.6104404662465|||||48.03406||||
6201|697|71.6811660917653|124.179324324443|||||71.68116||||
6202|697|95.5805725893973|177.099218668171|||||95.58057||||
6203|697|119.760777089382|193.545298674367|||||119.76077||||
6204|697|143.827614979531|216.694465544208|||||143.82761||||
6205|697|167.815743171818|231.759770168562|||||167.81574||||
6206|697|191.613181332885|244.852821446709|||||191.61318||||
6207|698|10.2401602975697|5.67512984789692|||||10.24016||||
6208|698|24.5382159017794|30.1714053850901|||||24.53821||||
6209|698|48.2681886075359|72.0497175956773|||||48.26818||||
6210|698|71.9088234957579|110.378831954244|||||71.90882||||
6211|698|96.0474397013742|144.569250891397|||||96.04743||||
6212|698|119.831015097651|163.577081813196|||||119.83101||||
6213|698|143.821453750736|177.656589830275|||||143.82145||||
6214|698|168.407067105463|187.794891813223|||||168.40706||||
6215|698|191.331151084772|198.519060641454|||||191.33115||||
6216|699|-140.0|0.0|0.0||||-2.33333||||
6217|699|-110.0|0.4|0.05||||-1.83333||||
6218|699|-60.0|1.1|0.12||||-1.0||||
6219|699|-30.0|1.7|0.14||||-0.5||||
6220|699|0.0|2.8|0.28||||0.0||||
6221|699|30.0|3.6|0.27||||0.5||||
6222|699|60.0|3.9|0.32||||1.0||||
6223|699|90.0|4.5|0.29||||1.5||||
6224|699|120.0|5.2|0.52||||2.0||||
6225|699|1260.0|13.6|2.22||||21.0||||
6226|700|-140.0|0.0|0.0||||-2.33333||||
6227|700|-110.0|0.6|0.09||||-1.83333||||
6228|700|-60.0|1.4|0.12||||-1.0||||
6229|700|-30.0|2.3|0.09||||-0.5||||
6230|700|0.0|3.0|0.14||||0.0||||
6231|700|30.0|3.5|0.21||||0.5||||
6232|700|60.0|3.7|0.21||||1.0||||
6233|700|90.0|4.1|0.31||||1.5||||
6234|700|120.0|4.5|0.3||||2.0||||
6235|700|1260.0|13.3|1.15||||21.0||||
6236|701|-140.0|0.0|0.0||||-2.33333||||
6237|701|-110.0|0.7|0.06||||-1.83333||||
6238|701|-60.0|1.6|0.12||||-1.0||||
6239|701|-30.0|2.3|0.11||||-0.5||||
6240|701|0.0|3.0|0.16||||0.0||||
6241|701|30.0|3.9|0.27||||0.5||||
6242|701|60.0|4.5|0.28||||1.0||||
6243|701|90.0|5.3|0.27||||1.5||||
6244|701|120.0|5.4|0.38||||2.0||||
6245|701|1260.0|17.8|1.29||||21.0||||
6246|702|2.667|125.3|39.9||||2.667||||
6247|702|6.667|236.2|67.6||||6.667||||
6248|702|10.667|136.5|36.3||||10.667||||
6249|702|19.667|131.2|39.9||||19.667||||
6250|703|2.667|157.5|29.7||||2.667||||
6251|703|6.667|161.4|11.2||||6.667||||
6252|703|10.667|79.7|18.9||||10.667||||
6253|703|19.667|65.3|8.4||||19.667||||
6254|704|2.667|185.6|83.2||||2.667||||
6255|704|6.667|258.3|48.8||||6.667||||
6256|704|10.667|154.0|31.2||||10.667||||
6257|704|19.667|167.5|24.8||||19.667||||
6258|705|2.667|4.3|2.5||||2.667||||
6259|705|6.667|10.6|2.8||||6.667||||
6260|705|10.667|22.2|8.7||||10.667||||
6261|705|19.667|24.9|8.1||||19.667||||
6262|706|2.667|6.6|2.2||||2.667||||
6263|706|6.667|14.2|5.2||||6.667||||
6264|706|10.667|15.6|6.3||||10.667||||
6265|706|19.667|21.1|9.0||||19.667||||
6266|707|2.667|3.0|1.8||||2.667||||
6267|707|6.667|14.2|7.4||||6.667||||
6268|707|10.667|22.9|10.7||||10.667||||
6269|707|19.667|26.7|12.8||||19.667||||
6270|708|-140.0|0.0|0.0||||-2.33333||||
6271|708|-110.0|0.7|0.05||||-1.83333||||
6272|708|-60.0|1.9|0.08||||-1.0||||
6273|708|-30.0|2.1|0.11||||-0.5||||
6274|708|0.0|3.0|0.2||||0.0||||
6275|708|30.0|3.3|0.2||||0.5||||
6276|708|60.0|3.3|0.2||||1.0||||
6277|708|90.0|3.2|0.19||||1.5||||
6278|708|120.0|3.1|0.13||||2.0||||
6279|708|1260.0|1.0|0.11||||21.0||||
6280|709|-140.0|0.0|0.0||||-2.33333||||
6281|709|-110.0|0.8|0.11||||-1.83333||||
6282|709|-60.0|1.3|0.08||||-1.0||||
6283|709|-30.0|2.2|0.1||||-0.5||||
6284|709|0.0|2.8|0.14||||0.0||||
6285|709|30.0|2.7|0.11||||0.5||||
6286|709|60.0|2.6|0.1||||1.0||||
6287|709|90.0|2.5|0.13||||1.5||||
6288|709|120.0|2.4|0.1||||2.0||||
6289|709|1260.0|0.8|0.06||||21.0||||
6290|710|-140.0|0.0|0.0||||-2.33333||||
6291|710|-110.0|1.4|0.1||||-1.83333||||
6292|710|-60.0|2.2|0.12||||-1.0||||
6293|710|-30.0|3.1|0.25||||-0.5||||
6294|710|0.0|3.9|0.25||||0.0||||
6295|710|30.0|4.5|0.22||||0.5||||
6296|710|60.0|4.2|0.28||||1.0||||
6297|710|90.0|4.4|0.3||||1.5||||
6298|710|120.0|4.4|0.29||||2.0||||
6299|710|1260.0|1.6|0.04||||21.0||||
6300|711|-6.0|0.0118587481711118|||||-6.0|0.01185|||
6301|711|0.0|1.30810864748476|||||0.0|1.3081|||
6302|711|18.0|1.10412351179563|||||18.0|1.10412|||
6303|711|24.0|0.561672343172743|||||24.0|0.56167|||
6304|711|42.0|1.49276320614192|||||42.0|1.49276|||
6305|711|48.0|1.22651723810428|||||48.0|1.22651|||
6306|711|66.0|2.06284872041173|||||66.0|2.06284|||
6307|711|72.0|1.31878079950372|||||72.0|1.31878|||
6308|711|90.0|1.66116969286755|||||90.0|1.66116|||
6309|711|96.0|1.37072654068149|||||96.0|1.37072|||
6310|711|160.0|0.920552157933903|||||160.0|0.92055|||
6311|715|-6.0|0.211719427006841|||||-6.0|0.21171|||
6312|715|0.0|4.10765794537768|||||0.0|4.10765|||
6313|715|18.0|2.4229547146629|||||18.0|2.42295|||
6314|715|24.0|5.64441388625573|||||24.0|5.64441|||
6315|715|42.0|2.51425634432749|||||42.0|2.51425|||
6316|715|48.0|5.74640862174884|||||48.0|5.7464|||
6317|715|66.0|3.18378580698706|||||66.0|3.18378|||
6318|715|72.0|9.06041706503062|||||72.0|9.06041|||
6319|715|90.0|5.58771398077817|||||90.0|5.58771|||
6320|715|96.0|9.01251846035549|||||96.0|9.01251|||
6321|721|-6.0|0.222439655488067|||||-6.0|0.22243|||
6322|721|0.0|7.54451166341873|||||0.0|7.54451|||
6323|721|18.0|3.77200833750343|||||18.0|3.772|||
6324|721|24.0|7.41097328283095|||||24.0|7.41097|||
6325|721|42.0|2.96397704881127|||||42.0|2.96397|||
6326|721|48.0|6.63506199560341|||||48.0|6.63506|||
6327|721|66.0|2.5413857776946|||||66.0|2.54138|||
6328|721|72.0|6.89762961576693|||||72.0|6.89762|||
6329|721|90.0|3.41426054833866|||||90.0|3.41426|||
6330|721|96.0|6.08965257238018|||||96.0|6.08965|||
6331|720|-6.0|0.21171942700683|||||-6.0|0.21171|||
6332|720|0.0|4.61091198563584|||||0.0|4.61091|||
6333|720|18.0|4.17890237336772|||||18.0|4.1789|||
6334|720|24.0|8.18186687930825|||||24.0|8.18186|||
6335|720|42.0|6.26158984853354|||||42.0|6.26158|||
6336|720|48.0|11.8491682160482|||||48.0|11.84916|||
6337|720|66.0|6.55634527679344|||||66.0|6.55634|||
6338|720|72.0|13.1074694429414|||||72.0|13.10746|||
6339|720|90.0|5.58771398077817|||||90.0|5.58771|||
6340|720|96.0|9.9761727495996|||||96.0|9.97617|||
6341|720|160.0|1.56516013892222|||||160.0|1.56516|||
6342|665|-4.0|0.116581755795525|||||-4.0|0.01027|||
6343|665|-3.33481609621484|6.6408220593135|||||-3.33481|0.58538|||
6344|665|-2.2248388347529|7.87953509858223|||||-2.22483|0.69458|||
6345|665|-1.27702101006831|9.78455312128047|||||-1.27702|0.8625|||
6346|665|-0.16739881634619|10.6035145175065|||||-0.16739|0.93469|||
6347|665|0.29138421027964|7.85799643761422|||||0.29138|0.69268|||
6348|665|0.53417953077088|6.55325343258357|||||0.53417|0.57766|||
6349|665|0.91229116690882|5.51410686537433|||||0.91229|0.48606|||
6350|665|2.15488622919481|3.31448215319495|||||2.15488|0.29217|||
6351|665|6.88335882719701|0.650814696367726|||||6.88335|0.05736|||
6352|665|20.1029568621101|0.0400393909381397|||||20.10295|0.00352|||
6353|666|-4.0|0.180438672045831|||||-4.0|0.0159|||
6354|666|-3.06862620780604|12.1865275881219|||||-3.06862|1.07424|||
6355|666|-1.91030886583878|16.4095721782201|||||-1.9103|1.4465|||
6356|666|-1.02070987576048|24.411399179432|||||-1.0207|2.15186|||
6357|666|0.458773272016658|20.9109607391839|||||0.45877|1.8433|||
6358|666|0.700651489662668|19.2733713741311|||||0.70065|1.69894|||
6359|666|1.13062198664897|16.5222311531588|||||1.13062|1.45643|||
6360|666|2.47340361080819|8.15387698511785|||||2.4734|0.71876|||
6361|666|5.6421597220461|1.45980698010286|||||5.64215|0.12868|||
6362|666|18.6065433570315|0.271508270986122|||||18.60654|0.02393|||
6363|667|-3.99854422226673|0.0101751691783724|||||-3.99854|7.5E-4|||
6364|667|-3.43469665142716|3.36480804326639|||||-3.43469|0.24939|||
6365|667|-2.29595890303953|6.16881625798033|||||-2.29595|0.45723|||
6366|667|-1.07637223029411|10.4225049178269|||||-1.07637|0.77251|||
6367|667|-0.2367435459337|13.0617278470753|||||-0.23674|0.96813|||
6368|667|0.19665213729474|14.8222449807398|||||0.19665|1.09862|||
6369|667|0.46728476858814|15.0889890989663|||||0.46728|1.11839|||
6370|667|0.81908588520517|15.3591773544169|||||0.81908|1.13842|||
6371|667|2.09058346151278|14.7917383585487|||||2.09058|1.09636|||
6372|667|6.8786009194834|11.6250533876758|||||6.8786|0.86164|||
6373|667|20.0240253035474|4.26629282807826|||||20.02402|0.31621|||
6374|668|-3.06200423242852|2.62019815454904|||||-3.062|0.1942|||
6375|668|-1.92640590172989|10.3475144775144|||||-1.9264|0.76695|||
6376|668|-1.03497530144079|24.6331166207403|||||-1.03497|1.8258|||
6377|668|0.0698026651337402|35.6588289495102|||||0.0698|2.64303|||
6378|668|0.36539637453891|31.9855483965324|||||0.36539|2.37076|||
6379|668|0.79596566717105|31.9755883171541|||||0.79596|2.37003|||
6380|668|1.22635884343676|30.5527167564451|||||1.22635|2.26456|||
6381|668|2.49200149910251|37.9221618553809|||||2.492|2.81079|||
6382|668|5.61112801828228|19.9121174686113|||||5.61112|1.47588|||
6383|668|18.5521233998066|9.1470821184395|||||18.55212|0.67798|||
6384|669|-4.0|0.00605259266598482|||||-4.0|6.1E-4|||
6385|669|-3.02185669961823|1.71481925135366|||||-3.02185|0.17522|||
6386|669|-1.89489550372526|3.48652193280366|||||-1.89489|0.35625|||
6387|669|-0.98099758940489|3.58412172362151|||||-0.98099|0.36622|||
6388|669|0.0937924255724205|4.22307235224007|||||0.09379|0.43151|||
6389|669|0.767612682851221|2.29707004809036|||||0.76761|0.23471|||
6390|669|1.19827702419403|1.8981050611582|||||1.19827|0.19394|||
6391|669|2.5707293669083|1.1413310996014|||||2.57072|0.11662|||
6392|669|7.19788321934932|0.344285243024587|||||7.19788|0.03517|||
6393|669|19.7825486073002|0.0868377737582008|||||19.78254|0.00887|||
6394|670|-3.14487982208806|7.81520877813438|||||-3.14487|0.79855|||
6395|670|-1.96945858789226|8.246195167239|||||-1.96945|0.84259|||
6396|670|-1.11321380675411|12.2932701832037|||||-1.11321|1.25612|||
6397|670|0.0627697290546498|15.0016202910286|||||0.06276|1.53286|||
6398|670|0.6481608519991|8.45802759767388|||||0.64816|0.86424|||
6399|670|1.07442061847522|6.37919779895229|||||1.07442|0.65182|||
6400|670|2.43462822023072|3.83075077088444|||||2.43462|0.39142|||
6401|670|6.9182104188862|1.51090253771069|||||6.91821|0.15438|||
6402|670|19.7594923541033|0.325104824379757|||||19.75949|0.03321|||
6403|671|-4.0|0.00599786974506711|||||-4.0|5.2E-4|||
6404|671|-3.04873839151426|1.6992985519266|||||-3.04873|0.14979|||
6405|671|-1.9218302690505|3.51836640116005|||||-1.92183|0.31014|||
6406|671|-1.06201417909741|4.03373050706591|||||-1.06201|0.35557|||
6407|671|0.0392594770568202|5.44736961396965|||||0.03925|0.48018|||
6408|671|0.738528443642891|4.84132921345131|||||0.73852|0.42676|||
6409|671|1.16871512412278|4.71179688296949|||||1.16871|0.41534|||
6410|671|2.56677539643194|4.38347002318254|||||2.56677|0.3864|||
6411|671|7.19244319285499|2.20013805625449|||||7.19244|0.19394|||
6412|671|19.7500145951931|0.596795122801893|||||19.75001|0.0526|||
6413|672|-3.99862938981869|0.00999514587608818|||||-3.99862|8.8E-4|||
6414|672|-3.14586384991074|6.05919011624977|||||-3.14586|0.53411|||
6415|672|-1.94426044686139|5.57838918041862|||||-1.94426|0.49173|||
6416|672|-1.11335438215735|11.8543568722433|||||-1.11335|1.04496|||
6417|672|0.65086692851147|17.030037792746|||||0.65086|1.50119|||
6418|672|1.15809812725415|15.9743742349339|||||1.15809|1.40814|||
6419|672|2.41276874502681|13.4285043054936|||||2.41276|1.18372|||
6420|672|6.8708716518449|7.28024737737351|||||6.87087|0.64175|||
